productType,variantId,sku,prices,tax,categories,images,name.en,description.en,slug.en,metaTitle.en,metaDescription.en,metaKeywords.en,name.de,description.de,slug.de,metaTitle.de,metaDescription.de,metaKeywords.de,name.it,description.it,slug.it,metaTitle.it,metaDescription.it,metaKeywords.it,creationDate,articleNumberManufacturer,articleNumberMax,matrixId,baseId,designer,madeInItaly,completeTheLook,commonSize,size,color,colorFreeDefinition.en,details.en,colorFreeDefinition.de,details.de,colorFreeDefinition.it,details.it,style,gender,season,isOnStock,isLook,lookProducts,seasonNew,variantKey,excludedInStore,publish
main,1,M0E0000000001,EUR 17000;USD 18700,standard,Sale>Men>Shoes;Men>Shoes>Sneakers,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,Sneakers New Balance multi,,newbalance-sneakers-MT980BB-multi,,,,Sneakers New Balance multi,,newbalance-sneakers-MT980BB-multi,,,,,,,,,,,MT980 BB,79560,M0E20000000E1AZ,79560,newbalance,no,,39,5,black,multi,,multi,,,,business,men,s15,,,,,M0E0000000001,uk,TRUE
,482,M0E0000000482,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BF,79560,newbalance,no,,47,13,black,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000482,uk,TRUE
,483,M0E0000000483,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BF,79560,newbalance,no,,47,13,black,multi,,multi,,,,evening,men,s15,,,,,M0E0000000483,uk,TRUE
,484,M0E0000000484,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BF,79560,newbalance,no,,47,13,grey,multi,,multi,,,,business,men,s15,,,,,M0E0000000484,uk,TRUE
,485,M0E0000000485,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BF,79560,newbalance,no,,47,13,grey,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000485,uk,TRUE
,486,M0E0000000486,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BF,79560,newbalance,no,,47,13,grey,multi,,multi,,,,evening,men,s15,,,,,M0E0000000486,uk,TRUE
,487,M0E0000000487,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BF,79560,newbalance,no,,47,13,beige,multi,,multi,,,,business,men,s15,,,,,M0E0000000487,uk,TRUE
,488,M0E0000000488,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BF,79560,newbalance,no,,47,13,beige,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000488,uk,TRUE
,489,M0E0000000489,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BF,79560,newbalance,no,,47,13,beige,multi,,multi,,,,evening,men,s15,,,,,M0E0000000489,uk,TRUE
,490,M0E0000000490,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BF,79560,newbalance,no,,47,13,white,multi,,multi,,,,business,men,s15,,,,,M0E0000000490,uk,TRUE
,491,M0E0000000491,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BF,79560,newbalance,no,,47,13,white,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000491,uk,TRUE
,492,M0E0000000492,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BF,79560,newbalance,no,,47,13,white,multi,,multi,,,,evening,men,s15,,,,,M0E0000000492,uk,TRUE
,493,M0E0000000493,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BF,79560,newbalance,no,,47,13,blue,multi,,multi,,,,business,men,s15,,,,,M0E0000000493,uk,TRUE
,494,M0E0000000494,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BF,79560,newbalance,no,,47,13,blue,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000494,uk,TRUE
,495,M0E0000000495,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BF,79560,newbalance,no,,47,13,blue,multi,,multi,,,,evening,men,s15,,,,,M0E0000000495,uk,TRUE
,496,M0E0000000496,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BF,79560,newbalance,no,,47,13,brown,multi,,multi,,,,business,men,s15,,,,,M0E0000000496,uk,TRUE
,497,M0E0000000497,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BF,79560,newbalance,no,,47,13,brown,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000497,uk,TRUE
,498,M0E0000000498,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BF,79560,newbalance,no,,47,13,brown,multi,,multi,,,,evening,men,s15,,,,,M0E0000000498,uk,TRUE
,499,M0E0000000499,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BF,79560,newbalance,no,,47,13,turquoise,multi,,multi,,,,business,men,s15,,,,,M0E0000000499,uk,TRUE
,500,M0E0000000500,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BF,79560,newbalance,no,,47,13,turquoise,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000500,uk,TRUE
,501,M0E0000000501,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BF,79560,newbalance,no,,47,13,turquoise,multi,,multi,,,,evening,men,s15,,,,,M0E0000000501,uk,TRUE
,502,M0E0000000502,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BF,79560,newbalance,no,,47,13,petrol,multi,,multi,,,,business,men,s15,,,,,M0E0000000502,uk,TRUE
,503,M0E0000000503,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BF,79560,newbalance,no,,47,13,petrol,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000503,uk,TRUE
,504,M0E0000000504,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BF,79560,newbalance,no,,47,13,petrol,multi,,multi,,,,evening,men,s15,,,,,M0E0000000504,uk,TRUE
,505,M0E0000000505,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BF,79560,newbalance,no,,47,13,green,multi,,multi,,,,business,men,s15,,,,,M0E0000000505,uk,TRUE
,506,M0E0000000506,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BF,79560,newbalance,no,,47,13,green,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000506,uk,TRUE
,507,M0E0000000507,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BF,79560,newbalance,no,,47,13,green,multi,,multi,,,,evening,men,s15,,,,,M0E0000000507,uk,TRUE
,508,M0E0000000508,EUR 17000;USD 18700,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BF,79560,newbalance,no,,47,13,red,multi,,multi,,,,business,men,s15,,,,,M0E0000000508,uk,TRUE
,509,M0E0000000509,EUR 15000;USD 16500,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BF,79560,newbalance,no,,47,13,red,multi,,multi,,,,sporty,men,s15,,,,,M0E0000000509,uk,TRUE
,510,M0E0000000510,EUR 18000;USD 19800,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/079560_1_large.jpg,,,,,,,,,,,,,,,,,,,,MT980 BB,79560,M0E20000000E1BF,79560,newbalance,no,,47,13,red,multi,,multi,,,,evening,men,s15,,,,,M0E0000000510,uk,TRUE
main,1,M0E0000000601,EUR 3500;USD 3850,standard,Men>Clothing>Shirts,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082405_1_large.jpg,T-Shirt Adidas black,Premium cotton t-shirt,adidas-tshirt-black,Adidas T-Shirt,Comfortable black t-shirt,adidas;tshirt;men,T-Shirt Adidas schwarz,Premium Baumwolle T-Shirt,adidas-tshirt-schwarz,Adidas T-Shirt,Bequemes schwarzes T-Shirt,adidas;tshirt;herren,T-Shirt Adidas nero,Maglietta di cotone premium,adidas-tshirt-nero,Adidas T-Shirt,Comoda maglietta nera,adidas;tshirt;uomo,,TSHIRT-001,82405,M0E20000000E2AA,82405,adidas,no,,M,M,black,black,100% Cotton,schwarz,100% Baumwolle,nero,100% Cotone,casual,men,s15,TRUE,,,,M0E0000000601,,FALSE
,2,M0E0000000602,EUR 3500;USD 3850,standard,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082405_1_large.jpg,,,,,,,,,,,,,,,,,,,,TSHIRT-001,82405,M0E20000000E2AA,82405,adidas,no,,L,L,black,black,100% Cotton,schwarz,100% Baumwolle,nero,100% Cotone,casual,men,s15,TRUE,,,,M0E0000000602,,FALSE
,3,M0E0000000603,EUR 3500;USD 3850,standard,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082405_1_large.jpg,,,,,,,,,,,,,,,,,,,,TSHIRT-001,82405,M0E20000000E2AA,82405,adidas,no,,XL,XL,black,black,100% Cotton,schwarz,100% Baumwolle,nero,100% Cotone,casual,men,s15,TRUE,,,,M0E0000000603,,FALSE
